"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Acte","Acte.description","Acte.description","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative","Description narrative","","","","","","","","","",,,,,"",,,,"Acte.description",1,1,"",""
"Acte","Acte.code","Acte.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'acte","Code de l'acte","","","","","","","","","",,,,,"",,,,"Acte.code",1,1,"",""
"Acte","Acte.titre","Acte.titre","","","",0,1,"","","","string {[]} {[]}
","Titre de l'entrée","Titre de l'entrée","","","","","","","","","",,,,,"",,,,"Acte.titre",0,1,"",""
"Acte","Acte.statut","Acte.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'acte","Statut de l'acte","","","","","","","","","",,,,,"",,,,"Acte.statut",1,1,"",""
"Acte","Acte.date","Acte.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date de l'acte","Date de l'acte","","","","","","","","","",,,,,"",,,,"Acte.date",0,1,"",""
"Acte","Acte.priorite","Acte.priorite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priorité","Priorité","","","","","","","","","",,,,,"",,,,"Acte.priorite",0,1,"",""
"Acte","Acte.localisationAnatomique","Acte.localisationAnatomique","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"Acte.localisationAnatomique",0,1,"",""
"Acte","Acte.voieDAbord","Acte.voieDAbord","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’abord","Voie d’abord","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"Acte.voieDAbord",0,1,"",""
"Acte","Acte.perfomer","Acte.perfomer","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/PersonneStructure {[]} {[]}
","Intervenant","Intervenant","","","","","","","","","",,,,,"",,,,"Acte.perfomer",0,*,"",""
"Acte","Acte.auteur","Acte.auteur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Auteur {[]} {[]}
","Auteur: Si différent de celui de l’entête","Auteur: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"Acte.auteur",0,*,"",""
"Acte","Acte.informateur","Acte.informateur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Informateur {[]} {[]}
","Informateur: Si différent de celui de l’entête","Informateur: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"Acte.informateur",0,*,"",""
"Acte","Acte.participant","Acte.participant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/ParticipantCorps {[]} {[]}
","Participant: Si différent de celui de l’entête","Participant: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"Acte.participant",0,*,"",""
"Acte","Acte.circonstances","Acte.circonstances","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Rencontre {[]} {[]}
","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","","","","","","","","","",,,,,"",,,,"Acte.circonstances",0,*,"",""
"Acte","Acte.reason","Acte.reason","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/ReferenceInterne {[]} {[]}
","Motif de l'acte","Motif de l'acte","","","","","","","","","",,,,,"",,,,"Acte.reason",0,*,"",""
"Acte","Acte.dispositifMedical","Acte.dispositifMedical","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/DispositifMedical {[]} {[]}
","Réference interne à un DispositifMedical","Réference interne à un DispositifMedical","","","","","","","","","",,,,,"",,,,"Acte.dispositifMedical",0,*,"",""
"Acte","Acte.difficulte","Acte.difficulte","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/SimpleObservation {[]} {[]}
","Difficulté","Difficulté","","","","","","","","","",,,,,"",,,,"Acte.difficulte",0,1,"",""
"Acte","Acte.scores","Acte.scores","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/SimpleObservation {[]} {[]}
","Scores","Scores","","","","","","","","","",,,,,"",,,,"Acte.scores",0,*,"",""
"ActeSubstitution","ActeSubstitution","ActeSubstitution","","","",0,*,"","","","null {[]} {[]}
","Acte substitution","Modèle logique métier de l'entrée Acte substitution","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"ActeSubstitution","ActeSubstitution.code","ActeSubstitution.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'entrée","Code de l'entrée","","","","","","","","","",,,,,"",,,,"ActeSubstitution.code",1,1,"",""
"ActeSubstitution","ActeSubstitution.statut","ActeSubstitution.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'entrée","Statut de l'entrée","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""completed""/>","","","",,,,,"",,,,"ActeSubstitution.statut",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang","","","",0,*,"","","","null {[]} {[]}
","Administration de dérivés du sang","Modèle logique métier de l'entrée Administration de dérivés du sang","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.identifiant","AdministrationDeDerivesDuSang.identifiant","","","",1,1,"","","","Identifier {[]} {[]}
","Identifiant de l’observation","Identifiant de l’observation","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.identifiant",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.code","AdministrationDeDerivesDuSang.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l’observation","Code de l’observation","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.code",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.description","AdministrationDeDerivesDuSang.description","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative de l’observation","Description narrative de l’observation","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.description",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.statut","AdministrationDeDerivesDuSang.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l’observation. Fixé à 'completed'","Statut de l’observation. Fixé à 'completed'","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.statut",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.date","AdministrationDeDerivesDuSang.date","","","",1,1,"","","","dateTime {[]} {[]}
","Date de l’observation","Date de l’observation","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.date",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.valeur","AdministrationDeDerivesDuSang.valeur","","","",1,1,"","","","boolean {[]} {[]}
","Administration de dérivés du sang","Administration de dérivés du sang","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.valeur",1,1,"",""
"AdministrationDeDerivesDuSang","AdministrationDeDerivesDuSang.auteur","AdministrationDeDerivesDuSang.auteur","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Auteur {[]} {[]}
","Auteur","Auteur","","","","","","","","","",,,,,"",,,,"AdministrationDeDerivesDuSang.auteur",0,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite","AllergieOuHypersensibilite","","","",0,*,"","","","null {[]} {[]}
","Allergie, Hypersensibilité non allergique, Intolérance, Idiosyncrasie","Modèle logique métier de l'entrée Allergie ou hypersensibilite","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.identifiant","AllergieOuHypersensibilite.identifiant","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l’entrée","Identifiant de l’entrée","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.identifiant",1,*,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.description","AllergieOuHypersensibilite.description","","","",1,1,"","","","Narrative {[]} {[]}
","Partie narrative de l’entrée","Partie narrative de l’entrée","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.description",1,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.type","AllergieOuHypersensibilite.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'allergie / hypersensibilité non allergique / intolérance / idiosyncrasie","Type d'allergie / hypersensibilité non allergique / intolérance / idiosyncrasie","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.type",1,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.statut","AllergieOuHypersensibilite.statut","","","",0,1,"","","","code {[]} {[]}
","Statut de l’entrée","Statut de l’entrée","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""completed""/>","","","",,,,,"",,,,"AllergieOuHypersensibilite.statut",0,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.date","AllergieOuHypersensibilite.date","","","",1,1,"","","","dateTime {[]} {[]}
","Date de début","Date de début","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.date",1,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.participant","AllergieOuHypersensibilite.participant","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/ParticipantCorps {[]} {[]}
","Agent responsable","Agent responsable","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.participant",0,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.probleme","AllergieOuHypersensibilite.probleme","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Probleme {[]} {[]}
","Réaction observée","Réaction observée","","","","","","","","","",,,,,"",,,,"AllergieOuHypersensibilite.probleme",0,*,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.statutClique","AllergieOuHypersensibilite.statutClique","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut clinique de l'allergie","Statut clinique de l'allergie","","","","","","","","","",,"","HL7_allergyintolerance-clinical","","",,,,"AllergieOuHypersensibilite.statutClique",0,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.certitude","AllergieOuHypersensibilite.certitude","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Certitude {[]} {[]}
","Certitude","Certitude","","","","","","","","","",,"","HL7_condition-ver-status","","",,,,"AllergieOuHypersensibilite.certitude",0,1,"",""
"AllergieOuHypersensibilite","AllergieOuHypersensibilite.criticite","AllergieOuHypersensibilite.criticite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Criticite {[]} {[]}
","Criticité","Criticité","","","","","","","","","",,"","HL7_allergy_intolerance_criticality","","",,,,"AllergieOuHypersensibilite.criticite",0,1,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites","AllergiesEtHypersensibilites","","","",0,*,"","","","null {[]} {[]}
","Allergies et hypersensibilités","Modèle loqigue métier de la section Allergies et hypersensibilités","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.codeSection","AllergiesEtHypersensibilites.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"Section.codeSection",1,1,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.titreSection","AllergiesEtHypersensibilites.titreSection","","","",1,1,"","","","string {[]} {[]}
","Allergies et hypersensibilités","Titre de la section","","","","","","","","","",,,,,"",,,,"Section.titreSection",0,1,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.blocNarratif","AllergiesEtHypersensibilites.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"Section.blocNarratif",1,1,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.sousSection","AllergiesEtHypersensibilites.sousSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"Section.sousSection",0,*,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.entree","AllergiesEtHypersensibilites.entree","","","",1,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"Section.entree",0,*,"",""
"AllergiesEtHypersensibilites","AllergiesEtHypersensibilites.entree.allergieOuHypersensibilite","AllergiesEtHypersensibilites.entree.allergieOuHypersensibilite","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/AllergieOuHypersensibilite {[]} {[]}
","Entrée Allergie ou Hypersensibilité","Entrée Allergie ou Hypersensibilité","","","","","","","","","",,,,,"",,,,"AllergiesEtHypersensibilites.entree.allergieOuHypersensibilite",1,*,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve","AntecedentFamilialObserve","","","",0,*,"","","","null {[]} {[]}
","Antécédent familial observé","Modèle logique métier de l'entrée Antécédent familial","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.identifiant","AntecedentFamilialObserve.identifiant","","","",1,1,"","","","Identifier {[]} {[]}
","Identifiant de l'observation","Identifiant de l'observation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.identifiant",1,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.code","AntecedentFamilialObserve.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'observation","Code de l'observation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.code",1,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.descriptionNarrative","AntecedentFamilialObserve.descriptionNarrative","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative de l'observation","Description narrative de l'observation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.descriptionNarrative",1,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.statut","AntecedentFamilialObserve.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'observation","Statut de l'observation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.statut",1,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.horodatage","AntecedentFamilialObserve.horodatage","","","",0,1,"","","","time {[]} {[]}
","Horodatage de l'entrée","Horodatage de l'entrée","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.horodatage",0,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.resultat","AntecedentFamilialObserve.resultat","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Résultat de l'observation effectuée","Résultat de l'observation effectuée","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.resultat",1,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.interpretation","AntecedentFamilialObserve.interpretation","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Interprétation","Interprétation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.interpretation",0,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.methode","AntecedentFamilialObserve.methode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","	Méthode utilisée","	Méthode utilisée","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.methode",0,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.site","AntecedentFamilialObserve.site","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Site","Site","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.site",0,1,"",""
"AntecedentFamilialObserve","AntecedentFamilialObserve.auteur","AntecedentFamilialObserve.auteur","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Auteur {[]} {[]}
","Auteur de l'observation","Auteur de l'observation","","","","","","","","","",,,,,"",,,,"AntecedentFamilialObserve.auteur",0,1,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux","AntecedentsFamiliaux","","","",0,*,"","","","null {[]} {[]}
","Antécédents familiaux","Modèle logique métier de la section Antécédents familiaux","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.codeSection","AntecedentsFamiliaux.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"Section.codeSection",1,1,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.titreSection","AntecedentsFamiliaux.titreSection","","","",0,1,"","","","string {[]} {[]}
","Titre de la section","Titre de la section","","","","","","","","","",,,,,"",,,,"Section.titreSection",0,1,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.blocNarratif","AntecedentsFamiliaux.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"Section.blocNarratif",1,1,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.sousSection","AntecedentsFamiliaux.sousSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"Section.sousSection",0,*,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.entree","AntecedentsFamiliaux.entree","","","",1,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"Section.entree",0,*,"",""
"AntecedentsFamiliaux","AntecedentsFamiliaux.entree.antecedentsFamiliaux","AntecedentsFamiliaux.entree.antecedentsFamiliaux","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/AntecedentsFamiliauxEntry {[]} {[]}
","Entrée Antécédents familiaux","Entrée Antécédents familiaux","","","","","","","","","",,,,,"",,,,"AntecedentsFamiliaux.entree.antecedentsFamiliaux",1,*,"",""
"AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry","","","",0,*,"","","","null {[]} {[]}
","Antécédents familiaux","Modèle logique métier de l'entrée Antécédents familiaux","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry.statut","AntecedentsFamiliauxEntry.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l’entrée","Statut de l’entrée","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""completed""/>","","","",,,,,"",,,,"AntecedentsFamiliauxEntry.statut",1,1,"",""
"AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry.identificationParent","AntecedentsFamiliauxEntry.identificationParent","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Sujet {[]} {[]}
","Identification du parent","Identification du parent","","","","","","","","","",,,,,"",,,,"AntecedentsFamiliauxEntry.identificationParent",1,1,"",""
"AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry.participant","AntecedentsFamiliauxEntry.participant","","","",0,*,"","","","Base {[]} {[]}
","Lien avec un autre sujet","Lien avec un autre sujet","","","","","","","","","",,,,,"",,,,"AntecedentsFamiliauxEntry.participant",0,*,"",""
"AntecedentsFamiliauxEntry","AntecedentsFamiliauxEntry.antecedentFamilialObserve","AntecedentsFamiliauxEntry.antecedentFamilialObserve","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/AntecedentFamilialObserve {[]} {[]}
","Antécédent familial observé","Antécédent familial observé","","","","","","","","","",,,,,"",,,,"AntecedentsFamiliauxEntry.antecedentFamilialObserve",1,*,"",""
"AntecedentsMedicaux","AntecedentsMedicaux","AntecedentsMedicaux","","","",0,*,"","","","null {[]} {[]}
","Antécédents médicaux","Modèle logique métier de la section Antécédents médicaux","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.codeSection","AntecedentsMedicaux.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"Section.codeSection",1,1,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.titreSection","AntecedentsMedicaux.titreSection","","","",1,1,"","","","string {[]} {[]}
","Titre de la section","Titre de la section","","","","","","","","","",,,,,"",,,,"Section.titreSection",0,1,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.blocNarratif","AntecedentsMedicaux.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"Section.blocNarratif",1,1,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.sousSection","AntecedentsMedicaux.sousSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"Section.sousSection",0,*,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.entree","AntecedentsMedicaux.entree","","","",1,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"Section.entree",0,*,"",""
"AntecedentsMedicaux","AntecedentsMedicaux.entree.problemes","AntecedentsMedicaux.entree.problemes","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Probleme {[]} {[]}
","Entrée Problème","Entrée Problème","","","","","","","","","",,,,,"",,,,"AntecedentsMedicaux.entree.problemes",1,*,"",""
"Auteur","Auteur","Auteur","","","",1,*,"","","","null {[]} {[]}
","Modèle métier - Auteur du document (humain ou système)","Auteur du document : ce peut être un professionnel, un patient/usager ou un système. 
- Pour un professionnel ou un système, la structure de rattachement doit être précisée.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Auteur","Auteur.roleFonctionnel","Auteur.roleFonctionnel","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","","","","","","","","","",,,,,"",,,,"Auteur.roleFonctionnel",0,1,"",""
"Auteur","Auteur.horodatageParticipation","Auteur.horodatageParticipation","","","",1,1,"","","","time {[]} {[]}
","Horodatage de la participation de l’auteur.","Horodatage de la participation de l’auteur.","","","","","","","","","",,,,,"",,,,"Auteur.horodatageParticipation",1,1,"",""
"Auteur","Auteur.auteur[x]","Auteur.auteur[x]","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/PersonneStructureAuteur {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/SystemeStructureAuteur {[]} {[]}","Auteur du document : ce peut être un professionnel, un patient/usager ou un système. Pour un professionnel ou un système, la structure de rattachement doit être précisée.","Auteur du document : ce peut être un professionnel, un patient/usager ou un système. Pour un professionnel ou un système, la structure de rattachement doit être précisée.","","","","","","","","","",,,,,"",,,,"Auteur.auteur[x]",1,1,"",""
"AuteurAPSR","AuteurAPSR","AuteurAPSR","","","",1,*,"","","","null {[]} {[]}
","Auteur APSR","Modèle logique métier de l'élément Auteur APSR
  - La structure de cet élément est identique à celle de l’élément Auteur","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"AuteurAPSR","AuteurAPSR.roleFonctionnel","AuteurAPSR.roleFonctionnel","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","","","","","","","","","",,,,,"",,,,"Auteur.roleFonctionnel",0,1,"",""
"AuteurAPSR","AuteurAPSR.horodatageParticipation","AuteurAPSR.horodatageParticipation","","","",1,1,"","","","time {[]} {[]}
","Horodatage de la participation de l’auteur.","Horodatage de la participation de l’auteur.","","","","","","","","","",,,,,"",,,,"Auteur.horodatageParticipation",1,1,"",""
"AuteurAPSR","AuteurAPSR.auteur[x]","AuteurAPSR.auteur[x]","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/PersonneStructureAuteur {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/SystemeStructureAuteur {[]} {[]}","Auteur du document : ce peut être un professionnel, un patient/usager ou un système. Pour un professionnel ou un système, la structure de rattachement doit être précisée.","Auteur du document : ce peut être un professionnel, un patient/usager ou un système. Pour un professionnel ou un système, la structure de rattachement doit être précisée.","","","","","","","","","",,,,,"",,,,"Auteur.auteur[x]",1,1,"",""
