"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"PatientDocument.personnePhysique.nomsPrenom.extension","PatientDocument.personnePhysique.nomsPrenom.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.modifierExtension","PatientDocument.personnePhysique.nomsPrenom.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.noms","PatientDocument.personnePhysique.nomsPrenom.noms","","","",0,1,"","","","BackboneElement {[]} {[]}
","Nom du patient/usager.","Nom du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.noms",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.nomsPrenom.noms.id","PatientDocument.personnePhysique.nomsPrenom.noms.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.noms.extension","PatientDocument.personnePhysique.nomsPrenom.noms.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.noms.modifierExtension","PatientDocument.personnePhysique.nomsPrenom.noms.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.noms.nomNaissance","PatientDocument.personnePhysique.nomsPrenom.noms.nomNaissance","","","",0,1,"","","","string {[]} {[]}
","Nom de naissance (ou nom de famille) du patient/usager. Obligatoire si le matricule INS est présent.","Nom de naissance (ou nom de famille) du patient/usager. Obligatoire si le matricule INS est présent.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.noms.nomNaissance",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.noms.nomUtilise","PatientDocument.personnePhysique.nomsPrenom.noms.nomUtilise","","","",0,1,"","","","string {[]} {[]}
","Nom utilisé du patient/usager.","Nom utilisé du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.noms.nomUtilise",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.prenom","PatientDocument.personnePhysique.nomsPrenom.prenom","","","",0,1,"","","","BackboneElement {[]} {[]}
","Prénom du patient/usager.","Prénom du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.prenom",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.nomsPrenom.prenom.id","PatientDocument.personnePhysique.nomsPrenom.prenom.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.prenom.extension","PatientDocument.personnePhysique.nomsPrenom.prenom.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.prenom.modifierExtension","PatientDocument.personnePhysique.nomsPrenom.prenom.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.nomsPrenom.prenom.listePrenoms","PatientDocument.personnePhysique.nomsPrenom.prenom.listePrenoms","","","",0,1,"","","","string {[]} {[]}
","Liste des prénoms de l'acte de naissance.","Liste des prénoms de l'acte de naissance.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.prenom.listePrenoms",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.prenom.premierPrenom","PatientDocument.personnePhysique.nomsPrenom.prenom.premierPrenom","","","",0,1,"","","","string {[]} {[]}
","Premier prénom de l'acte de naissance.","Premier prénom de l'acte de naissance.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.prenom.premierPrenom",0,1,"",""
"PatientDocument.personnePhysique.nomsPrenom.prenom.premierNomUtilise","PatientDocument.personnePhysique.nomsPrenom.prenom.premierNomUtilise","","","",0,1,"","","","string {[]} {[]}
","Prénom utilisé.","Prénom utilisé.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.nomsPrenom.prenom.premierNomUtilise",0,1,"",""
"PatientDocument.personnePhysique.sexe","PatientDocument.personnePhysique.sexe","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Sexe administratif du patient/usager.","Sexe administratif du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.sexe",1,1,"",""
"PatientDocument.personnePhysique.dateNaissance","PatientDocument.personnePhysique.dateNaissance","","","",1,1,"","","","dateTime {[]} {[]}
","Date et heure de naissance du patient/usager.","Date et heure de naissance du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.dateNaissance",1,1,"",""
"PatientDocument.personnePhysique.dateDeces","PatientDocument.personnePhysique.dateDeces","","","",0,1,"","","","boolean {[]} {[]}
","Patient décédé ou pas ?.","Patient décédé ou pas ?.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.dateDeces",0,1,"",""
"PatientDocument.personnePhysique.grossesseMultiple","PatientDocument.personnePhysique.grossesseMultiple","","","",0,1,"","","","boolean {[]} {[]}
","Patient né d'une grossesse multiple.","Patient né d'une grossesse multiple.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.grossesseMultiple",0,1,"",""
"PatientDocument.personnePhysique.numeroOrdreNaissance","PatientDocument.personnePhysique.numeroOrdreNaissance","","","",0,1,"","","","string {[]} {[]}
","Numéro d’ordre de naissance.","Numéro d’ordre de naissance.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.numeroOrdreNaissance",0,1,"",""
"PatientDocument.personnePhysique.representantPatient","PatientDocument.personnePhysique.representantPatient","","","",0,*,"","","","BackboneElement {[]} {[]}
","Représentant du patient/usager.","Représentant du patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.representantPatient.id","PatientDocument.personnePhysique.representantPatient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PatientDocument.personnePhysique.representantPatient.extension","PatientDocument.personnePhysique.representantPatient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.modifierExtension","PatientDocument.personnePhysique.representantPatient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.adresse","PatientDocument.personnePhysique.representantPatient.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale.","Adresse géopostale.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.adresse",0,*,"",""
"PatientDocument.personnePhysique.representantPatient.coordonneesTelecom","PatientDocument.personnePhysique.representantPatient.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom.","Coordonnées télécom.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.coordonneesTelecom",0,*,"",""
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient","","","",0,1,"","","","BackboneElement {[]} {[]}
","Personne représentant le patient/usager.","Personne représentant le patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.id","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.extension","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.modifierExtension","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom","","","",0,1,"","","","BackboneElement {[]} {[]}
","Nom et Prénom du représentant.","Nom et Prénom du représentant.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.id","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.extension","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.modifierExtension","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.nom","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.nom","","","",0,1,"","","","string {[]} {[]}
","Nom du représentant.","Nom du représentant.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.nom",0,1,"",""
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.prenom","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.prenom","","","",0,*,"","","","string {[]} {[]}
","Prénom du représentant.","Prénom du représentant.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.nomPrenom.prenom",0,*,"",""
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.structureRepresentatntPatient","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.structureRepresentatntPatient","","","",0,1,"","","","BackboneElement {[]} {[]}
","Structure représentant le patient/usager.","Structure représentant le patient/usager.","","","","","","","","","",,,,,"",,,,"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.structureRepresentatntPatient",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.structureRepresentatntPatient.id","PatientDocument.personnePhysique.representantPatient.personneRepresentantPatient.structureRepresentatntPatient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
